id,id_cliente,producto,cantidad,precio,fecha,region,canal,descuento_pct,costo_unitario
8366,9537,A,13,245.58,2024-01-21,Sur,Online,11.1,101.99
8367,6057,B,7,266.28,2023-03-02,Este,Online,12.4,111.71
8368,5303,D,11,480.65,2023-12-26,Centro,Distribuidor,10.8,299.57
8369,1533,A,4,400.43,2023-02-16,Oeste,Online,11.3,154.06
8370,9973,E,19,121.05,2023-07-21,Sur,Mayorista,14.3,80.22
8371,8361,A,20,411.68,2023-03-13,Oeste,Tienda,6.9,173.92
8372,189,A,11,237.33,2023-01-19,Este,Tienda,11.0,131.1
8373,1305,C,20,301.87,2023-09-16,Sur,Mayorista,10.4,93.7
8374,4590,A,14,86.43,2023-10-07,Este,Tienda,7.7,38.53
8375,6602,B,11,31.58,2023-01-08,Norte,Tienda,11.1,12.03
8376,547,C,20,54.97,2023-04-05,Sur,Mayorista,4.4,32.25
8377,2838,A,11,171.31,2023-07-03,Sur,Distribuidor,5.5,109.27
8378,3566,D,13,211.11,2023-07-19,Oeste,Distribuidor,6.2,141.76
8379,584,C,19,453.8,2023-07-18,Centro,Online,1.5,190.89
8380,8611,C,13,28.52,2023-08-06,Este,Tienda,9.2,9.46
8381,7845,A,4,84.7,2023-08-30,Este,Tienda,10.8,54.48
8382,3983,B,20,7.19,2023-05-23,Centro,Distribuidor,11.0,3.78
8383,4620,A,3,376.93,2023-11-13,Centro,Distribuidor,0.7,209.42
8384,2992,A,5,50.71,2023-01-22,Centro,Tienda,4.6,29.2
8385,6072,E,18,337.49,2023-11-28,Sur,Tienda,6.7,118.01
8386,3915,C,15,242.0,2023-05-12,Sur,Tienda,0.1,85.88
8387,2448,D,4,301.36,2023-07-03,Este,Tienda,1.6,135.99
8388,9354,E,2,424.29,2023-09-12,Sur,Online,13.7,141.31
8389,8884,D,13,435.0,2023-03-04,Este,Online,10.1,255.9
8390,2279,B,3,323.98,2023-11-30,Centro,Distribuidor,11.5,117.93
8391,5256,A,17,162.92,2024-01-13,Este,Mayorista,1.3,85.49
8392,2965,E,4,129.66,2024-01-27,Centro,Online,6.3,46.32
8393,3325,D,7,29.8,2023-03-05,Sur,Online,10.8,10.0
8394,5697,A,9,176.01,2023-06-14,Norte,Online,9.0,122.48
8395,3940,A,19,284.74,2023-10-11,Norte,Distribuidor,11.7,197.08
8396,5824,B,1,424.01,2023-02-15,Oeste,Tienda,10.7,270.97
8397,8598,C,13,469.62,2024-01-05,Oeste,Distribuidor,9.2,285.18
8398,2212,B,10,290.31,2023-08-29,Centro,Online,8.6,87.13
8399,8570,A,20,270.45,2023-08-11,Sur,Distribuidor,8.1,176.09
8400,2575,B,15,184.05,2023-11-18,Este,Tienda,8.4,74.58
8401,10171,D,10,390.91,2023-02-18,Oeste,Tienda,11.4,185.87
8402,5,A,16,243.29,2023-08-23,Sur,Tienda,6.8,76.37
8403,9500,A,20,64.02,2023-01-31,Norte,Online,12.6,39.72
8404,2438,D,16,269.49,2023-05-23,Oeste,Tienda,3.7,120.68
8405,245,D,19,87.15,2023-09-19,Centro,Distribuidor,9.0,48.44
8406,8853,E,19,442.35,2023-08-18,Sur,Mayorista,5.9,222.96
8407,8807,B,14,100.49,2023-04-22,Oeste,Online,6.2,60.04
8408,3385,C,9,52.14,2023-02-07,Sur,Tienda,5.7,30.8
8409,6152,C,5,202.23,2023-08-02,Este,Tienda,11.6,112.88
8410,9569,A,4,310.6,2023-03-26,Sur,Tienda,9.5,116.05
8411,5457,D,16,392.49,2023-09-16,Oeste,Mayorista,0.4,223.22
8412,2875,C,9,344.2,2023-12-29,Centro,Distribuidor,12.2,125.29
8413,8202,A,4,234.87,2023-07-15,Oeste,Distribuidor,2.3,101.25
8414,4318,E,11,185.68,2023-03-22,Este,Distribuidor,11.5,86.26
8415,4965,A,16,78.14,2023-03-25,Centro,Mayorista,7.2,46.21
8416,3808,E,4,205.3,2023-05-20,Centro,Mayorista,9.0,84.62
8417,4948,B,7,119.39,2024-02-05,Oeste,Distribuidor,14.8,52.53
8418,3405,B,8,415.88,2023-08-16,Norte,Mayorista,0.6,262.98
8419,581,B,8,37.0,2023-07-25,Centro,Mayorista,2.0,12.93
8420,8501,D,19,360.53,2023-01-28,Centro,Tienda,9.1,173.2
8421,10284,D,7,241.11,2023-04-09,Oeste,Online,5.0,159.41
8422,6367,D,0,206.19,2023-05-10,Sur,Online,6.8,74.92
8423,281,E,14,196.76,2024-01-17,Este,Online,0.3,93.46
8424,10217,E,5,180.22,2023-01-11,Norte,Tienda,14.0,94.98
8425,4737,D,8,467.45,2023-07-15,Oeste,Distribuidor,7.5,316.3
8426,8293,E,20,236.38,2023-05-14,Este,Distribuidor,0.7,155.74
8427,4197,A,17,277.38,2023-11-26,Oeste,Online,6.4,101.75
8428,2186,E,17,483.53,2023-01-24,Norte,Mayorista,4.9,237.5
8429,3343,D,17,82.35,2023-03-26,Norte,Online,9.5,41.88
8430,3993,A,14,7.72,2023-01-23,Este,Distribuidor,10.5,4.48
8431,4327,B,7,101.3,2023-09-27,Este,Online,12.7,56.71
8432,1128,E,5,213.57,2023-02-23,Norte,Mayorista,0.9,136.58
8433,3562,B,2,415.49,2023-12-01,Este,Distribuidor,10.6,242.85
8434,8802,A,7,412.44,2023-06-25,Sur,Online,13.1,221.94
8435,917,D,5,126.6,2023-11-14,Centro,Mayorista,10.9,72.77
8436,2767,B,14,315.99,2023-04-09,Sur,Distribuidor,4.8,114.39
8437,9280,B,16,273.88,2024-01-01,Norte,Tienda,11.0,114.84
8438,853,A,5,444.04,2023-10-20,Este,Online,5.5,272.61
8439,4474,B,14,402.43,2023-01-11,Este,Distribuidor,13.4,167.85
8440,341,D,15,278.44,2023-12-20,Centro,Distribuidor,1.9,93.43
8441,5025,A,17,32.6,2023-11-16,Norte,Distribuidor,6.5,19.42
8442,6026,C,18,173.2,2023-09-08,Centro,Distribuidor,13.5,71.79
8443,1816,A,15,150.3,2023-02-07,Sur,Distribuidor,0.8,86.22
8444,8059,B,1,228.9,2023-10-29,Centro,Tienda,7.6,69.3
8445,3369,E,14,202.62,2023-01-02,Oeste,Tienda,12.8,70.07
8446,634,E,4,6.95,2023-01-29,Este,Distribuidor,3.7,3.94
8447,9207,A,1,317.78,2024-01-26,Centro,Online,8.2,221.62
8448,7880,A,4,47.18,2023-11-02,Oeste,Mayorista,2.3,19.24
8449,2454,D,11,366.34,2023-01-09,Sur,Online,7.3,157.31
8450,2141,A,2,33.36,2023-05-08,Centro,Mayorista,1.4,13.0
8451,8147,A,19,384.2,2024-01-29,Oeste,Mayorista,10.3,212.51
8452,7048,B,8,137.73,2023-12-31,Este,Distribuidor,4.1,55.13
8453,1477,D,13,366.93,2023-05-08,Centro,Mayorista,4.4,226.11
8454,7759,B,7,412.33,2023-07-03,Sur,Online,0.4,198.56
8455,4441,A,9,277.3,2023-05-20,Oeste,Mayorista,5.9,98.78
8456,4105,B,12,345.78,2023-10-10,Centro,Mayorista,3.4,201.35
8457,950,E,4,116.04,2023-03-10,Este,Online,4.4,50.52
8458,1605,B,5,215.88,2023-09-25,Centro,Mayorista,8.6,77.83
8459,2905,D,18,128.16,2023-08-31,Sur,Mayorista,12.6,84.23
8460,185,C,1,24.19,2023-06-28,Centro,Distribuidor,4.7,7.35
8461,8988,A,15,47.56,2023-05-01,Oeste,Mayorista,9.2,16.46
8462,5370,D,1,408.09,2023-12-21,Sur,Tienda,13.1,185.14
8463,1955,A,11,41.07,2023-07-13,Sur,Online,11.6,20.14
8464,4750,B,4,444.79,2023-06-27,Sur,Distribuidor,3.8,262.06
8465,7499,E,7,102.48,2023-06-15,Oeste,Distribuidor,8.8,58.47
8466,4417,D,6,365.85,2023-05-06,Norte,Tienda,0.3,196.16
8467,8359,C,0,200.4,2023-11-12,Oeste,Distribuidor,8.5,71.51
8468,1343,C,4,49.65,2023-02-19,Este,Distribuidor,6.4,19.53
8469,5660,D,14,147.59,2024-01-09,Este,Tienda,9.7,81.9
8470,7151,E,1,109.94,2023-03-20,Sur,Mayorista,5.6,73.68
8471,3858,A,7,435.7,2023-02-12,Este,Tienda,10.8,148.78
8472,1711,C,0,275.47,2023-11-16,Norte,Tienda,11.7,136.2
8473,2529,E,15,127.59,2023-06-10,Este,Mayorista,2.9,60.68
8474,5606,A,13,410.59,2023-02-25,Centro,Tienda,0.0,269.73
8475,8581,B,1,304.97,2024-02-01,Norte,Distribuidor,14.6,151.25
8476,9889,B,5,284.27,2023-12-02,Norte,Online,14.3,170.28
8477,8553,C,4,459.01,2023-04-02,Centro,Distribuidor,3.9,214.25
8478,1826,D,14,254.31,2023-10-15,Sur,Online,12.0,175.46
8479,9809,D,8,118.17,2023-01-30,Este,Online,2.2,56.27
8480,8927,A,11,39.13,2023-03-27,Norte,Online,9.8,13.34
8481,6799,A,0,364.9,2023-08-04,Centro,Distribuidor,13.0,175.33
8482,5432,C,8,114.44,2023-08-14,Este,Distribuidor,1.6,49.51
8483,1376,D,7,251.16,2024-01-01,Norte,Mayorista,6.2,146.06
8484,8704,B,0,289.09,2023-11-08,Sur,Online,6.0,147.32
8485,2021,E,8,137.77,2023-02-06,Centro,Distribuidor,13.1,92.69
8486,8394,A,0,259.1,2023-04-07,Centro,Mayorista,9.8,115.99
8487,8028,D,14,183.24,2023-04-24,Este,Distribuidor,6.7,95.22
8488,375,D,4,116.1,2023-07-16,Oeste,Mayorista,14.3,49.07
8489,5875,A,15,363.42,2023-02-05,Sur,Tienda,3.0,179.51
8490,1478,B,9,318.79,2023-11-06,Norte,Tienda,5.0,221.96
8491,615,A,9,275.97,2023-02-04,Oeste,Tienda,14.9,156.76
8492,4933,B,1,182.41,2023-02-07,Oeste,Tienda,12.7,86.74
8493,86,A,5,90.0,2023-04-02,Este,Tienda,5.2,37.88
8494,7070,B,6,413.25,2023-05-08,Centro,Mayorista,13.8,226.92
8495,5527,B,17,105.02,2023-02-09,Norte,Online,11.0,34.18
8496,4936,A,11,315.97,2024-01-19,Centro,Distribuidor,5.4,219.91
8497,10380,B,11,458.62,2023-01-30,Este,Distribuidor,11.4,178.4
8498,529,B,5,217.81,2023-01-01,Oeste,Mayorista,11.5,91.52
8499,4897,D,10,104.47,2023-11-16,Sur,Distribuidor,1.9,40.38
8500,5436,D,11,384.42,2023-07-09,Centro,Mayorista,1.5,188.36
8501,9928,B,3,182.33,2023-10-27,Norte,Tienda,0.4,123.31
8502,7531,A,16,422.59,2023-03-29,Centro,Tienda,9.5,262.57
8503,9162,C,7,429.03,2023-06-28,Norte,Tienda,8.1,163.87
8504,2339,B,11,245.14,2023-03-30,Sur,Mayorista,0.5,137.02
8505,4369,C,2,213.5,2023-09-04,Este,Mayorista,13.7,137.2
8506,6567,A,2,251.39,2023-09-09,Oeste,Tienda,2.8,175.22
8507,7643,A,12,499.74,2023-11-09,Norte,Distribuidor,4.3,268.98
8508,8757,C,16,153.42,2023-05-16,Centro,Distribuidor,7.6,50.83
8509,5079,D,1,246.64,2023-02-23,Sur,Mayorista,2.8,135.79
8510,7487,A,10,280.25,2023-05-28,Sur,Mayorista,11.2,92.32
8511,2946,D,3,467.59,2023-08-30,Sur,Online,4.1,290.8
8512,4837,A,10,83.48,2023-11-08,Este,Distribuidor,6.1,39.17
8513,10033,C,17,330.09,2023-08-07,Oeste,Tienda,2.5,133.11
8514,6496,D,0,364.99,2023-01-18,Este,Online,6.1,242.04
8515,6532,A,11,301.51,2023-04-04,Este,Distribuidor,8.2,143.55
8516,3423,C,0,385.33,2023-11-19,Centro,Tienda,7.3,132.37
8517,2845,A,13,126.81,2024-01-18,Centro,Online,1.4,78.69
8518,10070,B,2,20.24,2023-01-07,Centro,Distribuidor,4.6,9.32
8519,8539,E,6,270.67,2023-03-01,Sur,Tienda,9.1,136.68
8520,674,E,13,36.48,2023-05-03,Centro,Distribuidor,6.7,11.08
8521,537,C,7,473.88,2023-12-09,Oeste,Online,14.3,261.92
8522,7898,C,1,286.52,2023-03-14,Centro,Distribuidor,8.3,137.57
8523,8161,E,14,26.96,2023-11-30,Sur,Tienda,10.7,16.13
8524,4112,B,13,488.46,2023-01-29,Oeste,Tienda,7.2,292.09
8525,6569,E,14,125.43,2023-12-29,Centro,Online,9.2,57.46
8526,6281,D,9,119.26,2023-11-07,Norte,Online,3.4,45.94
8527,1241,A,0,358.97,2023-05-25,Sur,Distribuidor,8.6,165.27
8528,5445,A,0,174.3,2023-11-18,Oeste,Distribuidor,13.7,57.06
8529,9391,D,12,211.59,2024-01-12,Este,Mayorista,2.8,93.42
8530,8004,A,19,97.97,2023-02-25,Centro,Distribuidor,6.3,53.9
8531,9289,C,9,295.82,2023-12-04,Centro,Distribuidor,10.3,110.49
8532,6025,A,4,73.11,2023-02-15,Centro,Online,6.2,27.02
8533,2590,A,5,8.35,2023-09-10,Centro,Mayorista,14.8,5.39
8534,2438,A,18,167.16,2023-03-15,Este,Online,0.0,64.5
8535,3732,D,7,113.26,2024-01-26,Centro,Online,14.3,57.67
8536,5141,B,8,318.6,2023-05-24,Este,Mayorista,5.5,110.22
8537,7606,D,16,337.76,2023-02-19,Centro,Tienda,6.4,232.64
8538,1172,D,13,413.92,2023-05-14,Norte,Tienda,3.2,233.71
8539,33,A,7,487.03,2023-07-07,Este,Mayorista,1.8,207.84
8540,9137,C,17,38.91,2024-01-21,Oeste,Mayorista,14.1,17.09
8541,7295,E,19,200.83,2023-05-16,Centro,Mayorista,7.4,104.12
8542,7806,C,15,428.73,2023-09-04,Centro,Online,7.5,138.03
8543,118,E,9,275.22,2023-01-09,Centro,Distribuidor,5.6,185.83
8544,8939,E,1,318.53,2023-04-03,Oeste,Online,11.1,146.34
8545,3482,C,6,484.4,2023-07-31,Centro,Online,10.8,188.34
8546,6022,B,11,157.27,2023-04-10,Este,Distribuidor,4.8,78.58
8547,9508,E,14,361.42,2023-05-23,Centro,Mayorista,3.6,162.66
8548,7749,B,16,100.71,2023-12-14,Oeste,Distribuidor,7.2,51.91
8549,2389,E,4,165.72,2023-03-07,Este,Distribuidor,11.5,80.1
8550,4704,C,19,51.19,2023-07-24,Este,Mayorista,13.1,21.56
8551,3704,A,9,315.37,2023-12-01,Oeste,Mayorista,8.6,215.3
8552,3633,D,13,372.76,2023-10-12,Norte,Distribuidor,8.2,143.54
8553,9873,D,18,340.38,2023-09-26,Oeste,Mayorista,5.0,217.13
8554,9124,A,9,358.35,2023-07-24,Este,Tienda,0.3,198.45
8555,4611,C,9,269.74,2023-12-26,Centro,Online,1.6,143.58
8556,6700,A,7,440.05,2024-01-08,Sur,Tienda,9.3,151.8
8557,4478,D,10,213.44,2024-01-21,Oeste,Distribuidor,4.6,74.03
8558,7333,D,1,296.91,2023-01-15,Este,Tienda,1.0,155.48
8559,943,C,4,79.59,2023-10-25,Oeste,Online,6.3,40.58
8560,5650,D,11,173.98,2023-08-31,Norte,Tienda,11.1,94.08
8561,2589,C,4,226.7,2023-09-16,Norte,Mayorista,2.5,133.44
8562,1932,C,6,418.43,2023-11-23,Sur,Mayorista,5.5,258.84
8563,7211,B,12,385.47,2023-09-16,Norte,Tienda,3.2,120.02
8564,5294,C,10,408.24,2023-08-18,Este,Distribuidor,5.0,128.84
8565,2600,A,17,331.83,2023-10-01,Sur,Tienda,10.3,126.96
8566,7498,C,10,128.68,2023-01-11,Norte,Mayorista,14.3,84.45
8567,5733,D,5,448.19,2023-12-21,Centro,Online,8.9,267.35
8568,6542,B,7,184.12,2023-05-22,Este,Distribuidor,5.3,126.8
8569,1921,E,0,219.18,2023-12-20,Norte,Online,8.1,110.15
8570,3229,C,6,81.22,2023-11-08,Este,Online,2.2,24.68
8571,8334,B,17,402.7,2023-11-27,Centro,Online,11.8,191.56
8572,964,E,3,93.4,2023-08-10,Sur,Tienda,3.0,64.57
8573,6270,C,2,322.07,2023-04-03,Norte,Mayorista,14.9,111.44
8574,6061,B,19,435.99,2023-09-24,Este,Distribuidor,9.2,283.37
8575,6764,E,4,275.03,2023-01-31,Este,Distribuidor,13.7,145.58
8576,5486,D,18,104.23,2023-11-06,Centro,Tienda,14.9,31.88
8577,4261,D,11,463.27,2023-03-15,Norte,Tienda,11.9,196.0
8578,6903,C,2,61.3,2023-05-16,Sur,Tienda,10.2,31.26
8579,4742,C,0,149.42,2024-01-27,Norte,Online,14.8,66.54
8580,729,A,6,312.51,2023-09-28,Sur,Mayorista,11.0,134.93
8581,1365,C,6,433.49,2023-11-09,Centro,Mayorista,12.1,150.24
8582,1593,E,2,356.24,2023-04-01,Norte,Distribuidor,0.2,176.54
8583,9508,D,19,298.36,2024-02-02,Centro,Tienda,3.3,175.46
8584,4998,E,12,178.61,2023-09-25,Centro,Online,11.0,111.76
8585,6006,B,20,305.32,2023-04-30,Oeste,Distribuidor,3.0,195.79
8586,7141,B,2,137.58,2023-07-06,Oeste,Mayorista,2.9,56.68
8587,5130,B,20,332.92,2023-08-24,Sur,Tienda,5.5,172.13
8588,6746,A,20,473.64,2023-10-22,Norte,Mayorista,4.8,188.26
8589,6653,D,11,473.3,2023-09-04,Oeste,Tienda,9.1,191.27
8590,4730,B,6,140.31,2023-08-01,Oeste,Online,5.1,68.26
8591,2058,E,20,9.57,2023-06-03,Este,Mayorista,0.1,5.33
8592,10104,D,4,322.88,2023-11-25,Norte,Distribuidor,9.8,198.5
8593,1418,D,14,36.0,2023-11-06,Sur,Online,8.9,22.68
8594,3101,E,8,359.86,2023-12-15,Norte,Mayorista,4.2,111.07
8595,9327,B,6,95.65,2023-07-19,Sur,Online,8.2,57.34
8596,5973,C,10,271.95,2023-12-20,Norte,Distribuidor,12.0,134.95
8597,7820,B,20,444.74,2023-11-03,Este,Mayorista,1.3,209.94
8598,4021,E,4,317.53,2023-05-16,Oeste,Distribuidor,2.5,169.41
8599,5675,B,6,336.87,2023-10-14,Este,Mayorista,14.1,121.65
8600,9833,D,18,118.86,2023-10-10,Norte,Online,5.5,63.11
8601,8904,E,19,197.68,2023-12-11,Sur,Online,14.1,102.74
8602,5271,C,3,194.77,2023-03-28,Norte,Mayorista,3.5,77.04
8603,922,E,12,278.72,2023-04-22,Centro,Online,10.2,107.39
8604,9745,C,6,361.88,2023-01-05,Este,Mayorista,5.4,199.47
8605,3383,B,6,409.33,2023-01-16,Sur,Distribuidor,3.3,221.72
8606,4310,C,17,297.13,2023-06-15,Oeste,Tienda,1.9,206.6
8607,4276,C,3,114.2,2023-01-14,Sur,Online,4.0,39.19
8608,3551,C,19,454.29,2023-08-10,Norte,Mayorista,9.1,280.73
8609,8142,C,8,105.2,2023-03-17,Oeste,Online,2.7,58.34
8610,1741,A,6,25.52,2023-09-04,Norte,Mayorista,10.0,16.18
8611,4918,D,15,258.84,2023-03-18,Oeste,Mayorista,9.5,156.46
8612,7529,E,13,413.11,2023-12-15,Oeste,Mayorista,6.6,182.27
8613,8089,E,13,73.57,2023-08-10,Centro,Tienda,0.9,29.93
8614,4068,C,15,398.7,2023-10-18,Oeste,Online,7.0,135.41
8615,942,A,17,103.42,2023-04-12,Norte,Distribuidor,6.9,41.52
8616,4658,E,12,216.7,2023-02-10,Sur,Distribuidor,2.2,97.0
8617,6466,A,13,155.72,2023-05-28,Norte,Mayorista,12.5,86.43
8618,173,C,9,437.44,2023-07-05,Norte,Mayorista,14.7,151.88
8619,5972,A,13,146.19,2023-02-01,Sur,Distribuidor,13.6,93.42
8620,7721,B,17,348.92,2023-07-21,Centro,Mayorista,9.8,218.86
8621,5640,E,5,447.67,2023-03-20,Centro,Distribuidor,1.2,223.03
8622,1077,B,9,124.58,2024-02-03,Oeste,Online,12.8,54.6
8623,6407,A,6,137.34,2023-07-16,Sur,Distribuidor,0.6,67.66
8624,5050,B,17,302.55,2024-01-02,Este,Tienda,1.5,132.97
8625,4919,E,18,21.6,2023-04-12,Norte,Tienda,7.4,12.07
8626,5221,A,10,396.3,2023-06-12,Sur,Online,8.3,263.13
8627,1613,C,14,412.04,2023-05-24,Este,Online,1.1,157.09
8628,8650,C,1,28.24,2023-03-01,Sur,Mayorista,4.0,14.38
8629,3583,C,4,267.83,2023-08-30,Sur,Mayorista,2.2,184.08
8630,246,D,2,429.81,2023-02-11,Sur,Mayorista,12.7,177.17
8631,6831,D,16,464.96,2023-02-14,Este,Tienda,9.2,195.76
8632,10168,A,20,183.93,2023-07-06,Este,Online,10.5,117.16
8633,9825,A,2,157.19,2023-12-02,Sur,Mayorista,5.5,97.41
8634,6940,B,11,67.65,2023-10-28,Sur,Distribuidor,2.8,39.79
8635,1351,E,8,376.92,2024-01-20,Oeste,Mayorista,9.2,225.99
8636,3304,D,1,352.33,2023-08-21,Oeste,Distribuidor,2.0,110.72
8637,2859,D,1,201.87,2023-09-01,Sur,Online,3.3,66.81
8638,5281,B,3,169.65,2023-05-03,Este,Mayorista,14.5,59.8
8639,7053,E,1,127.47,2023-03-31,Centro,Online,9.0,55.15
8640,1661,A,6,428.01,2024-01-15,Oeste,Mayorista,0.1,179.08
8641,7529,A,2,103.66,2023-10-01,Oeste,Online,1.9,41.9
8642,7599,E,17,58.15,2023-03-10,Oeste,Distribuidor,14.0,38.55
8643,9382,A,1,16.91,2023-04-04,Sur,Distribuidor,3.0,8.76
8644,7624,B,0,269.98,2023-12-17,Centro,Tienda,11.7,100.3
8645,8971,A,19,489.6,2023-04-04,Este,Distribuidor,12.4,265.62
8646,8364,D,17,270.77,2023-12-11,Sur,Distribuidor,12.4,171.63
8647,3774,E,15,442.65,2023-01-28,Norte,Distribuidor,1.6,297.26
8648,6719,A,2,72.58,2023-02-27,Este,Distribuidor,7.3,30.4
8649,3383,C,10,24.8,2023-09-19,Centro,Tienda,13.2,16.45
8650,4507,C,12,212.42,2023-02-26,Norte,Tienda,13.2,96.81
8651,7708,A,9,56.07,2023-05-08,Oeste,Mayorista,0.9,25.27
8652,2861,B,0,145.17,2023-07-25,Oeste,Tienda,0.0,47.49
8653,4230,E,8,463.72,2024-01-15,Oeste,Distribuidor,5.2,215.41
8654,999,B,4,27.56,2023-07-11,Centro,Online,5.7,17.2
8655,3750,C,3,483.68,2023-04-15,Centro,Online,1.1,282.92
8656,3255,C,10,489.25,2023-09-20,Oeste,Distribuidor,8.4,165.09
8657,3127,D,4,263.48,2023-04-13,Norte,Distribuidor,5.0,179.17
8658,7986,B,4,112.14,2023-07-08,Norte,Tienda,5.3,42.48
8659,4221,E,8,250.31,2023-12-27,Centro,Distribuidor,11.4,136.74
8660,1464,B,1,323.91,2023-12-26,Norte,Mayorista,6.6,223.35
8661,2482,C,7,313.02,2024-01-07,Este,Online,7.3,137.6
8662,1347,C,17,389.14,2023-08-15,Oeste,Distribuidor,6.8,189.66
8663,4849,B,15,61.48,2023-10-02,Centro,Mayorista,8.2,37.94
8664,721,D,9,133.66,2023-03-01,Sur,Mayorista,10.3,83.9
8665,4373,C,9,450.46,2023-03-24,Norte,Tienda,8.8,172.98
8666,7922,B,0,332.95,2023-02-09,Centro,Tienda,6.1,119.49
8667,207,C,16,227.33,2023-05-27,Este,Online,0.9,131.35
8668,3208,B,10,332.34,2023-05-11,Este,Online,4.6,217.99
8669,9936,B,12,473.16,2023-01-08,Este,Mayorista,5.8,156.59
8670,415,D,6,424.66,2023-11-01,Oeste,Distribuidor,2.6,259.54
8671,4698,C,3,209.68,2023-10-28,Norte,Mayorista,13.5,127.95
8672,4828,E,4,178.09,2023-04-26,Oeste,Online,7.8,80.49
8673,4109,B,3,290.32,2023-03-18,Este,Mayorista,11.0,168.74
8674,9476,D,1,243.0,2023-05-03,Este,Distribuidor,14.5,145.59
8675,9908,A,20,290.13,2023-10-04,Sur,Tienda,14.1,90.23
8676,8488,D,2,92.26,2023-04-18,Norte,Mayorista,11.5,42.47
8677,877,C,0,121.27,2023-12-24,Centro,Distribuidor,9.7,44.96
8678,5678,D,13,67.15,2023-06-25,Este,Tienda,13.7,25.9
8679,5629,A,13,131.73,2023-12-14,Sur,Online,12.9,41.15
8680,5503,C,13,200.49,2023-04-10,Sur,Tienda,1.4,107.06
8681,2452,C,17,297.64,2024-02-05,Sur,Online,0.6,101.5
8682,1456,B,11,127.48,2023-11-07,Oeste,Mayorista,1.5,65.47
8683,10104,C,0,485.98,2023-07-09,Norte,Online,1.4,147.65
8684,4404,E,14,48.69,2023-01-14,Centro,Mayorista,5.5,21.37
8685,232,A,19,236.32,2024-02-01,Este,Distribuidor,14.6,136.47
8686,10236,B,5,451.14,2023-02-08,Norte,Tienda,12.6,267.21
8687,9957,B,12,339.48,2024-01-20,Oeste,Tienda,0.5,212.0
8688,3716,A,8,380.12,2023-07-16,Oeste,Distribuidor,5.0,168.43
8689,3471,B,7,472.31,2024-01-18,Sur,Online,11.5,290.29
8690,1645,D,10,469.92,2023-08-08,Sur,Distribuidor,10.9,233.56
8691,5937,B,4,38.65,2023-05-24,Oeste,Distribuidor,9.8,14.32
8692,8762,E,18,176.52,2023-11-01,Oeste,Mayorista,2.3,89.52
8693,8831,A,6,328.09,2023-07-16,Centro,Distribuidor,14.2,139.73
8694,9685,B,7,356.32,2023-10-12,Norte,Distribuidor,7.7,182.23
8695,3873,D,10,170.17,2024-01-09,Centro,Tienda,3.2,54.07
8696,3723,B,11,282.22,2023-01-05,Sur,Online,4.2,138.37
8697,5409,B,17,448.75,2023-01-04,Sur,Distribuidor,8.2,136.82
8698,9221,B,17,221.56,2023-04-28,Centro,Distribuidor,10.9,105.96
8699,7659,B,4,419.13,2023-07-03,Norte,Mayorista,5.8,202.11
8700,4759,E,8,204.27,2023-11-06,Oeste,Tienda,1.4,123.05
8701,330,A,6,195.79,2024-01-14,Centro,Online,5.8,81.56
8702,7032,A,3,495.77,2023-12-17,Sur,Tienda,13.8,237.12
8703,5068,D,19,262.68,2023-11-01,Este,Mayorista,9.6,145.15
8704,398,B,5,162.56,2023-01-01,Sur,Online,4.8,59.36
8705,5140,C,9,36.82,2024-02-05,Este,Tienda,3.6,19.73
8706,6013,C,5,329.86,2023-05-25,Centro,Mayorista,5.9,100.86
8707,1139,E,3,150.01,2024-01-31,Este,Distribuidor,1.0,71.41
8708,10410,A,18,370.97,2023-03-03,Sur,Tienda,9.3,189.45
8709,872,D,4,271.24,2024-01-22,Oeste,Online,2.2,160.48
8710,3960,C,7,350.12,2023-08-15,Sur,Online,14.5,144.68
8711,6871,E,12,391.42,2023-06-13,Oeste,Mayorista,11.1,150.17
8712,4998,C,1,253.36,2023-03-04,Este,Distribuidor,10.4,175.12
8713,1010,A,18,56.15,2024-01-16,Norte,Distribuidor,11.7,36.3
8714,3947,A,11,495.71,2023-10-07,Este,Online,7.3,241.85
8715,1024,A,19,143.07,2023-06-07,Centro,Mayorista,6.4,93.56
8716,8043,A,13,314.43,2023-01-21,Sur,Online,0.6,186.04
8717,5728,E,7,102.17,2023-08-15,Sur,Mayorista,2.0,68.49
8718,6790,B,9,97.18,2023-08-21,Centro,Distribuidor,9.4,57.46
8719,7347,D,11,443.9,2023-08-11,Centro,Tienda,4.5,310.13
8720,1352,C,0,387.74,2023-10-10,Este,Mayorista,3.2,269.71
8721,6006,A,3,416.81,2023-12-29,Este,Distribuidor,9.0,249.1
8722,6815,B,10,69.72,2023-11-28,Norte,Mayorista,2.4,39.99
8723,5859,B,11,274.31,2023-02-19,Este,Distribuidor,6.0,153.03
8724,6873,D,4,104.88,2023-02-12,Centro,Distribuidor,0.2,60.9
8725,3817,A,8,166.28,2023-12-31,Oeste,Online,7.0,62.37
8726,1715,E,17,134.41,2023-01-12,Sur,Mayorista,13.8,43.94
8727,5513,E,5,417.31,2023-09-04,Centro,Mayorista,4.5,186.76
8728,843,D,20,495.45,2023-12-22,Este,Online,12.9,305.56
8729,3470,A,10,9.47,2023-01-21,Oeste,Tienda,14.6,6.16
8730,2011,E,9,140.71,2023-06-05,Este,Mayorista,0.6,68.19
