id_x,id_cliente,producto,cantidad,precio,fecha,region,canal,costo_unitario,total,margen,id_y,nombre,ciudad,segmento
7184,1959,D,6,413.11,2023-04-30,Centro,Online,196.13,2478.66,1301.88,1959,Cliente_1959,Valencia,Standard
7187,493,B,14,304.62,2023-02-28,Norte,Tienda,213.1,4264.68,1281.2800000000002,493,Cliente_493,Zaragoza,BÃ¡sico
7188,1003,E,8,69.69,2023-03-26,Centro,Distribuidor,33.09,557.52,292.79999999999995,1003,Cliente_1003,Zaragoza,Standard
7189,1465,B,20,190.32,2023-08-15,Este,Tienda,57.72,3806.3999999999996,2652.0,1465,Cliente_1465,Madrid,Premium
7190,1582,E,10,332.58,2023-11-06,Sur,Online,108.55,3325.7999999999997,2240.2999999999997,1582,Cliente_1582,Barcelona,Standard
7191,9946,E,12,175.32,2023-08-02,Sur,Mayorista,115.48,2103.84,718.0799999999999,9946,Cliente_9946,Madrid,Standard
7192,128,C,5,116.24,2023-01-20,Centro,Distribuidor,70.78,581.1999999999999,227.29999999999995,128,Cliente_128,Madrid,Premium
7193,3759,A,14,16.45,2023-12-27,Este,Online,5.18,230.29999999999998,157.78,3759,Cliente_3759,Barcelona,Standard
7194,2221,C,4,396.86,2023-06-30,Norte,Online,255.98,1587.44,563.5200000000001,2221,Cliente_2221,MÃ¡laga,Standard
7195,9935,E,18,51.15,2023-09-01,Sur,Mayorista,16.97,920.6999999999999,615.24,9935,Cliente_9935,Sevilla,BÃ¡sico
7196,9854,A,7,378.77,2023-10-05,Centro,Mayorista,126.87,2651.39,1763.2999999999997,9854,Cliente_9854,Bilbao,Premium
7197,9850,A,15,497.35,2023-12-15,Sur,Mayorista,195.62,7460.25,4525.950000000001,9850,Cliente_9850,Sevilla,Standard
7198,9158,C,10,71.04,2023-07-06,Centro,Online,26.56,710.4000000000001,444.80000000000007,9158,Cliente_9158,Zaragoza,Premium
7199,1221,B,17,171.62,2023-12-16,Centro,Distribuidor,107.5,2917.54,1090.04,1221,Cliente_1221,Valencia,BÃ¡sico
7200,8533,A,5,176.9,2023-08-27,Oeste,Tienda,107.1,884.5,349.00000000000006,8533,Cliente_8533,Sevilla,Standard
7202,6130,E,10,65.95,2023-02-23,Este,Mayorista,23.67,659.5,422.8,6130,Cliente_6130,Valencia,Standard
7204,5076,D,15,303.69,2023-03-22,Sur,Mayorista,177.87,4555.35,1887.3,5076,Cliente_5076,MÃ¡laga,Premium
7205,9041,A,16,375.41,2023-12-03,Norte,Mayorista,116.43,6006.56,4143.68,9041,Cliente_9041,MÃ¡laga,BÃ¡sico
7206,4609,C,18,222.5,2023-11-18,Sur,Online,143.38,4005.0,1424.16,4609,Cliente_4609,Madrid,Standard
7207,9981,B,10,70.44,2023-09-26,Oeste,Tienda,30.01,704.4,404.29999999999995,9981,Cliente_9981,Barcelona,Premium
7208,7426,D,5,243.18,2023-10-27,Centro,Tienda,121.75,1215.9,607.1500000000001,7426,Cliente_7426,Sevilla,Standard
7209,1596,A,3,11.98,2023-08-13,Oeste,Online,6.67,35.94,15.930000000000001,1596,Cliente_1596,Bilbao,Standard
7210,7801,B,19,457.78,2023-11-24,Norte,Tienda,140.03,8697.82,6037.25,7801,Cliente_7801,Valencia,Premium
7211,9898,C,18,50.46,2023-01-10,Centro,Online,29.94,908.28,369.36,9898,Cliente_9898,Sevilla,BÃ¡sico
7212,6770,C,16,388.42,2023-02-26,Sur,Mayorista,141.82,6214.72,3945.6000000000004,6770,Cliente_6770,MÃ¡laga,Standard
7213,3290,E,4,139.86,2023-12-13,Este,Mayorista,86.71,559.44,212.60000000000008,3290,Cliente_3290,Sevilla,Premium
7214,4335,E,18,344.35,2023-05-20,Este,Distribuidor,107.97,6198.3,4254.84,4335,Cliente_4335,Bilbao,Premium
7215,4681,A,2,275.64,2023-11-05,Norte,Mayorista,120.64,551.28,310.0,4681,Cliente_4681,Bilbao,Premium
7216,6194,A,8,119.87,2023-11-05,Centro,Distribuidor,78.69,958.96,329.44000000000005,6194,Cliente_6194,Valencia,Standard
7217,6099,B,8,185.21,2023-08-03,Oeste,Tienda,92.32,1481.68,743.1200000000001,6099,Cliente_6099,Valencia,Standard
7218,137,A,14,66.04,2023-02-10,Centro,Tienda,25.77,924.5600000000001,563.7800000000002,137,Cliente_137,MÃ¡laga,Standard
7219,4941,C,12,338.23,2023-10-15,Centro,Tienda,188.86,4058.76,1792.44,4941,Cliente_4941,Valencia,Premium
7220,7777,D,18,490.53,2023-04-06,Oeste,Distribuidor,238.35,8829.539999999999,4539.24,7777,Cliente_7777,MÃ¡laga,BÃ¡sico
7221,7731,A,8,382.36,2023-12-07,Sur,Online,259.98,3058.88,979.04,7731,Cliente_7731,Valencia,Premium
7222,6147,B,19,57.38,2023-04-23,Este,Mayorista,34.88,1090.22,427.5,6147,Cliente_6147,Valencia,Standard
7223,925,C,1,461.06,2023-12-20,Este,Distribuidor,286.26,461.06,174.8,925,Cliente_925,Bilbao,BÃ¡sico
7224,1561,A,17,404.41,2023-09-28,Norte,Mayorista,183.3,6874.97,3758.8700000000003,1561,Cliente_1561,Valencia,Premium
7225,5098,B,18,122.09,2023-02-19,Norte,Online,47.46,2197.62,1343.34,5098,Cliente_5098,Bilbao,BÃ¡sico
7226,10110,A,19,59.32,2023-07-17,Oeste,Distribuidor,29.68,1127.08,563.16,,,,
7227,839,A,19,105.5,2023-09-01,Este,Distribuidor,36.91,2004.5,1303.21,839,Cliente_839,Zaragoza,Standard
7228,3595,E,20,259.91,2023-01-22,Este,Tienda,121.31,5198.200000000001,2772.0000000000005,3595,Cliente_3595,Sevilla,Standard
7229,7999,A,18,457.92,2023-08-15,Este,Mayorista,212.94,8242.56,4409.64,7999,Cliente_7999,Valencia,Premium
7230,1311,C,19,392.64,2023-08-14,Oeste,Distribuidor,244.11,7460.16,2822.0699999999997,1311,Cliente_1311,Bilbao,Premium
7231,5782,D,13,258.56,2023-04-10,Norte,Mayorista,122.29,3361.28,1771.5099999999998,5782,Cliente_5782,Valencia,Standard
7232,6305,A,17,362.68,2023-04-27,Sur,Tienda,139.94,6165.56,3786.58,6305,Cliente_6305,Bilbao,Standard
7233,788,E,9,194.93,2023-01-17,Centro,Mayorista,115.8,1754.3700000000001,712.1700000000001,788,Cliente_788,Sevilla,Standard
7234,9395,C,2,133.02,2023-09-18,Norte,Tienda,41.53,266.04,182.98000000000002,9395,Cliente_9395,Barcelona,Standard
7236,1389,E,18,119.07,2023-10-10,Sur,Online,80.53,2143.2599999999998,693.7199999999998,1389,Cliente_1389,MÃ¡laga,BÃ¡sico
7237,2013,A,18,206.99,2023-01-11,Oeste,Tienda,123.21,3725.82,1508.0400000000002,2013,Cliente_2013,MÃ¡laga,BÃ¡sico
7238,7852,E,10,224.41,2023-01-14,Sur,Tienda,114.56,2244.1,1098.5,7852,Cliente_7852,Zaragoza,Premium
7239,3300,A,18,139.46,2023-04-20,Centro,Tienda,86.99,2510.28,944.4600000000003,3300,Cliente_3300,Madrid,Standard
7240,6028,A,6,398.73,2023-11-08,Norte,Tienda,183.27,2392.38,1292.76,6028,Cliente_6028,Madrid,Standard
7241,3654,A,3,57.86,2023-04-26,Norte,Tienda,37.76,173.57999999999998,60.300000000000004,3654,Cliente_3654,MÃ¡laga,BÃ¡sico
7242,7774,C,6,300.03,2023-12-22,Oeste,Tienda,170.86,1800.1799999999998,775.0199999999998,7774,Cliente_7774,Madrid,BÃ¡sico
7243,7110,A,6,488.6,2023-12-14,Centro,Distribuidor,160.68,2931.6000000000004,1967.52,7110,Cliente_7110,Valencia,Standard
7245,4972,D,1,85.6,2023-03-08,Centro,Tienda,36.72,85.6,48.879999999999995,4972,Cliente_4972,Bilbao,BÃ¡sico
7246,694,B,12,162.44,2023-06-27,Este,Mayorista,50.65,1949.28,1341.48,694,Cliente_694,Zaragoza,Standard
7247,10449,A,1,243.92,2023-06-12,Centro,Mayorista,75.38,243.92,168.54,,,,
7248,1719,A,16,130.12,2023-10-30,Centro,Tienda,89.99,2081.92,642.0800000000002,1719,Cliente_1719,Zaragoza,Premium
7249,204,C,10,116.82,2023-06-20,Norte,Mayorista,66.27,1168.1999999999998,505.5,204,Cliente_204,Sevilla,Standard
7250,943,C,11,57.93,2023-06-25,Norte,Mayorista,32.11,637.23,284.02,943,Cliente_943,MÃ¡laga,Premium
7251,4181,C,18,247.69,2023-09-01,Oeste,Distribuidor,114.32,4458.42,2400.66,4181,Cliente_4181,Madrid,Standard
7252,8107,B,4,242.35,2023-09-10,Este,Mayorista,149.23,969.4,372.48,8107,Cliente_8107,Sevilla,Standard
7253,7664,A,7,229.2,2023-05-27,Centro,Online,151.24,1604.3999999999999,545.7199999999998,7664,Cliente_7664,Barcelona,Standard
7254,3185,A,8,61.57,2023-03-11,Sur,Online,35.29,492.56,210.24,3185,Cliente_3185,Valencia,BÃ¡sico
7255,8749,C,12,319.06,2023-03-06,Centro,Mayorista,136.73,3828.7200000000003,2187.96,8749,Cliente_8749,Sevilla,Standard
7257,8132,E,3,123.34,2023-01-05,Centro,Online,84.0,370.02,118.02000000000001,8132,Cliente_8132,Barcelona,BÃ¡sico
7258,2505,B,20,269.99,2023-09-16,Este,Tienda,141.58,5399.8,2568.2,2505,Cliente_2505,Sevilla,BÃ¡sico
7259,6959,A,11,156.61,2023-02-16,Oeste,Tienda,93.22,1722.71,697.2900000000002,6959,Cliente_6959,Madrid,BÃ¡sico
7260,7528,D,15,478.86,2023-09-10,Oeste,Mayorista,176.14,7182.900000000001,4540.8,7528,Cliente_7528,Bilbao,BÃ¡sico
7261,112,E,20,195.43,2023-01-24,Norte,Tienda,122.53,3908.6000000000004,1458.0,112,Cliente_112,Zaragoza,BÃ¡sico
7263,5337,B,6,434.89,2023-12-28,Sur,Distribuidor,245.9,2609.34,1133.9399999999998,5337,Cliente_5337,Madrid,Standard
7264,689,C,17,108.27,2023-08-20,Centro,Tienda,32.99,1840.59,1279.76,689,Cliente_689,Bilbao,BÃ¡sico
7265,7534,C,8,91.57,2023-09-03,Norte,Online,45.54,732.56,368.23999999999995,7534,Cliente_7534,Valencia,Standard
7266,2784,B,14,266.46,2023-01-27,Norte,Tienda,184.37,3730.4399999999996,1149.2599999999998,2784,Cliente_2784,Zaragoza,BÃ¡sico
7267,7089,A,17,192.17,2023-09-07,Centro,Distribuidor,77.79,3266.89,1944.4599999999996,7089,Cliente_7089,Barcelona,BÃ¡sico
7268,10319,E,6,183.82,2023-12-20,Oeste,Tienda,112.33,1102.92,428.93999999999994,,,,
7269,4649,E,14,421.6,2023-01-22,Este,Tienda,157.06,5902.400000000001,3703.5600000000004,4649,Cliente_4649,Barcelona,BÃ¡sico
7270,4684,C,20,391.67,2023-09-25,Centro,Distribuidor,247.5,7833.400000000001,2883.4000000000005,4684,Cliente_4684,Madrid,BÃ¡sico
7271,1567,C,20,300.42,2023-06-20,Sur,Distribuidor,114.27,6008.400000000001,3723.000000000001,1567,Cliente_1567,Sevilla,Standard
7272,4191,D,12,72.59,2023-02-04,Norte,Mayorista,44.73,871.08,334.32000000000005,4191,Cliente_4191,Zaragoza,BÃ¡sico
7273,3919,E,7,7.63,2023-10-08,Norte,Online,2.67,53.41,34.72,3919,Cliente_3919,Madrid,Standard
7274,5770,B,18,313.35,2023-12-14,Oeste,Tienda,207.23,5640.3,1910.1600000000005,5770,Cliente_5770,Valencia,BÃ¡sico
7275,7373,B,18,388.84,2023-05-29,Este,Online,149.4,6999.12,4309.919999999999,7373,Cliente_7373,Bilbao,Premium
7276,6764,C,18,401.72,2023-03-24,Sur,Online,131.1,7230.960000000001,4871.16,6764,Cliente_6764,Barcelona,Standard
7278,4496,C,13,145.53,2023-06-07,Este,Online,70.25,1891.89,978.64,4496,Cliente_4496,Barcelona,Premium
7279,7955,A,4,187.67,2023-10-01,Este,Tienda,113.03,750.68,298.55999999999995,7955,Cliente_7955,MÃ¡laga,BÃ¡sico
7280,324,D,10,396.88,2023-08-22,Norte,Online,246.86,3968.8,1500.1999999999998,324,Cliente_324,Sevilla,Premium
7281,8155,C,2,407.16,2023-11-06,Centro,Tienda,136.65,814.32,541.02,8155,Cliente_8155,Sevilla,Standard
7282,9917,E,18,488.58,2023-10-08,Centro,Tienda,245.42,8794.44,4376.88,9917,Cliente_9917,Valencia,Premium
7283,3965,A,19,333.75,2023-08-03,Oeste,Distribuidor,123.93,6341.25,3986.58,3965,Cliente_3965,Sevilla,Premium
7284,674,A,5,459.79,2023-10-27,Centro,Distribuidor,155.13,2298.9500000000003,1523.3000000000002,674,Cliente_674,Sevilla,Premium
7285,1066,A,1,26.86,2023-05-18,Este,Tienda,8.99,26.86,17.869999999999997,1066,Cliente_1066,Valencia,BÃ¡sico
7286,4516,B,19,423.95,2023-03-08,Centro,Online,141.46,8055.05,5367.31,4516,Cliente_4516,Barcelona,BÃ¡sico
7287,5782,C,3,256.18,2023-04-12,Norte,Distribuidor,126.39,768.54,389.37000000000006,5782,Cliente_5782,Valencia,Standard
7288,173,A,18,335.69,2023-09-20,Este,Distribuidor,110.85,6042.42,4047.12,173,Cliente_173,MÃ¡laga,BÃ¡sico
7289,5647,D,9,463.39,2023-07-07,Centro,Mayorista,155.95,4170.51,2766.96,5647,Cliente_5647,Valencia,Premium
7290,2144,A,4,69.74,2023-04-01,Centro,Tienda,40.57,278.96,116.67999999999998,2144,Cliente_2144,Madrid,Premium
7291,6892,D,5,54.76,2023-07-04,Oeste,Distribuidor,37.01,273.8,88.75,6892,Cliente_6892,Sevilla,Standard
7292,2723,D,1,301.95,2023-11-29,Norte,Tienda,189.35,301.95,112.6,2723,Cliente_2723,Bilbao,Premium
7293,5692,E,20,395.98,2023-03-10,Sur,Online,172.5,7919.6,4469.6,5692,Cliente_5692,Sevilla,Standard
7294,2033,A,1,461.62,2023-10-23,Norte,Online,163.56,461.62,298.06,2033,Cliente_2033,Barcelona,Premium
7295,7786,D,14,50.02,2023-08-08,Oeste,Mayorista,34.07,700.2800000000001,223.30000000000004,7786,Cliente_7786,Sevilla,Premium
7296,3439,A,6,153.72,2023-11-18,Centro,Distribuidor,104.86,922.3199999999999,293.15999999999997,3439,Cliente_3439,Barcelona,Standard
7297,9480,C,8,373.11,2023-05-14,Este,Tienda,249.32,2984.88,990.3200000000002,9480,Cliente_9480,Barcelona,BÃ¡sico
7298,7874,A,12,118.87,2023-04-03,Oeste,Tienda,54.88,1426.44,767.88,7874,Cliente_7874,Madrid,Standard
7299,3161,B,6,289.43,2023-07-11,Norte,Mayorista,156.59,1736.58,797.04,3161,Cliente_3161,Zaragoza,Premium
7300,6340,D,14,239.09,2023-04-19,Centro,Mayorista,164.43,3347.26,1045.24,6340,Cliente_6340,Zaragoza,Standard
7301,7153,C,1,79.5,2023-08-05,Norte,Mayorista,43.43,79.5,36.07,7153,Cliente_7153,Bilbao,Standard
7302,3629,A,20,154.48,2023-02-15,Centro,Distribuidor,56.5,3089.6,1959.6,3629,Cliente_3629,Barcelona,BÃ¡sico
7303,9556,B,9,87.56,2023-06-20,Norte,Distribuidor,47.41,788.04,361.35,9556,Cliente_9556,Madrid,Premium
7304,1550,A,3,308.31,2023-05-03,Sur,Online,94.01,924.9300000000001,642.9000000000001,1550,Cliente_1550,Sevilla,Standard
7305,9930,A,8,465.16,2023-11-16,Oeste,Tienda,315.24,3721.28,1199.3600000000001,9930,Cliente_9930,Sevilla,Premium
7306,4757,A,10,429.94,2023-10-24,Centro,Tienda,290.16,4299.4,1397.7999999999997,4757,Cliente_4757,Barcelona,Premium
7307,3959,D,18,39.04,2023-12-25,Este,Distribuidor,14.38,702.72,443.87999999999994,3959,Cliente_3959,Madrid,Standard
7308,9349,D,17,277.88,2023-08-25,Centro,Tienda,167.72,4723.96,1872.72,9349,Cliente_9349,Bilbao,BÃ¡sico
7309,1456,C,5,354.07,2023-12-14,Centro,Tienda,161.46,1770.35,963.05,1456,Cliente_1456,Zaragoza,Premium
7311,10123,B,14,216.38,2023-06-04,Oeste,Distribuidor,131.99,3029.3199999999997,1181.4599999999998,,,,
7313,4529,A,16,398.17,2023-06-10,Sur,Tienda,202.15,6370.72,3136.32,4529,Cliente_4529,Barcelona,Standard
7314,832,A,10,91.56,2023-09-06,Este,Tienda,37.56,915.6,540.0,832,Cliente_832,MÃ¡laga,BÃ¡sico
7316,5493,E,1,167.5,2023-10-07,Oeste,Tienda,90.29,167.5,77.21,5493,Cliente_5493,Sevilla,Premium
7318,379,D,14,170.16,2023-12-08,Centro,Tienda,73.09,2382.24,1358.98,379,Cliente_379,Barcelona,Standard
7319,10014,C,3,202.58,2023-06-11,Centro,Online,126.12,607.74,229.38000000000002,,,,
7320,5826,E,17,419.19,2023-09-07,Este,Online,158.19,7126.23,4437.0,5826,Cliente_5826,Zaragoza,Premium
7321,6808,E,11,162.44,2023-05-29,Centro,Mayorista,70.29,1786.84,1013.6499999999999,6808,Cliente_6808,Valencia,BÃ¡sico
7322,4231,D,5,53.07,2023-01-09,Este,Mayorista,32.72,265.35,101.75,4231,Cliente_4231,MÃ¡laga,Premium
7323,5150,B,4,81.14,2023-01-30,Este,Distribuidor,44.88,324.56,145.04,5150,Cliente_5150,Barcelona,BÃ¡sico
7324,1630,D,5,450.33,2023-03-15,Oeste,Distribuidor,166.3,2251.65,1420.1499999999999,1630,Cliente_1630,MÃ¡laga,Standard
7325,58,C,12,76.66,2023-01-14,Oeste,Distribuidor,53.03,919.92,283.55999999999995,58,Cliente_58,Bilbao,Standard
7326,5636,B,1,436.98,2023-11-16,Centro,Mayorista,252.31,436.98,184.67000000000002,5636,Cliente_5636,Sevilla,BÃ¡sico
7328,4694,B,6,48.53,2023-04-13,Este,Online,21.76,291.18,160.62,4694,Cliente_4694,MÃ¡laga,Premium
7329,10358,A,11,224.1,2023-05-29,Sur,Tienda,88.86,2465.1,1487.64,,,,
7330,3848,A,19,117.49,2023-09-18,Este,Distribuidor,68.27,2232.31,935.18,3848,Cliente_3848,Zaragoza,Standard
7332,8080,E,13,430.41,2023-06-06,Norte,Mayorista,277.09,5595.33,1993.1600000000008,8080,Cliente_8080,MÃ¡laga,BÃ¡sico
7333,6893,A,3,398.27,2023-11-17,Norte,Distribuidor,206.88,1194.81,574.17,6893,Cliente_6893,Sevilla,Standard
7334,1293,E,19,90.21,2023-09-13,Norte,Distribuidor,40.06,1713.9899999999998,952.8499999999998,1293,Cliente_1293,Valencia,BÃ¡sico
7335,5624,E,8,183.46,2023-02-19,Sur,Mayorista,65.35,1467.68,944.8800000000001,5624,Cliente_5624,MÃ¡laga,BÃ¡sico
7337,2059,B,19,293.27,2023-05-31,Oeste,Online,203.14,5572.129999999999,1712.4699999999998,2059,Cliente_2059,MÃ¡laga,Premium
7338,478,A,4,267.48,2023-05-10,Este,Tienda,162.86,1069.92,418.48,478,Cliente_478,Valencia,BÃ¡sico
7339,9812,C,6,247.67,2023-04-01,Norte,Tienda,93.5,1486.02,925.02,9812,Cliente_9812,Valencia,BÃ¡sico
7340,3239,D,17,125.43,2023-01-05,Norte,Tienda,79.01,2132.31,789.14,3239,Cliente_3239,Barcelona,Standard
7341,883,A,6,46.46,2023-11-13,Centro,Mayorista,28.73,278.76,106.38,883,Cliente_883,Bilbao,Premium
7342,1010,A,4,143.79,2023-06-27,Oeste,Tienda,79.39,575.16,257.59999999999997,1010,Cliente_1010,Madrid,BÃ¡sico
7343,4698,E,2,467.13,2023-07-01,Norte,Mayorista,197.63,934.26,539.0,4698,Cliente_4698,MÃ¡laga,Premium
7344,8638,B,7,136.3,2023-09-12,Este,Tienda,74.91,954.1000000000001,429.73000000000013,8638,Cliente_8638,Barcelona,Standard
7345,8479,A,20,434.37,2023-01-30,Este,Online,221.89,8687.4,4249.6,8479,Cliente_8479,Sevilla,Premium
7346,2128,C,14,89.65,2023-08-24,Oeste,Online,35.12,1255.1000000000001,763.4200000000001,2128,Cliente_2128,Valencia,Premium
7347,5057,E,5,253.17,2023-11-11,Centro,Tienda,168.92,1265.85,421.25,5057,Cliente_5057,Valencia,BÃ¡sico
7348,8761,D,15,405.84,2023-11-16,Oeste,Online,167.39,6087.599999999999,3576.75,8761,Cliente_8761,Madrid,Standard
7349,6843,E,3,453.0,2023-05-08,Norte,Mayorista,219.66,1359.0,700.02,6843,Cliente_6843,Sevilla,Standard
7351,1873,D,8,335.2,2023-07-30,Centro,Mayorista,129.31,2681.6,1647.12,1873,Cliente_1873,Bilbao,Premium
7353,7598,C,4,7.01,2023-04-24,Este,Mayorista,2.57,28.04,17.759999999999998,7598,Cliente_7598,Zaragoza,Standard
7354,9568,D,17,87.03,2023-04-24,Sur,Tienda,53.03,1479.51,578.0,9568,Cliente_9568,MÃ¡laga,Standard
7355,5487,B,7,39.73,2023-11-28,Centro,Online,14.97,278.10999999999996,173.32,5487,Cliente_5487,Barcelona,Standard
7356,3267,C,16,343.51,2023-06-12,Sur,Distribuidor,236.95,5496.16,1704.96,3267,Cliente_3267,Zaragoza,Premium
7357,3548,E,9,386.55,2023-04-14,Este,Mayorista,208.5,3478.9500000000003,1602.45,3548,Cliente_3548,Bilbao,BÃ¡sico
7359,3869,B,14,34.3,2023-02-22,Norte,Online,21.36,480.19999999999993,181.15999999999997,3869,Cliente_3869,Barcelona,BÃ¡sico
7360,8673,A,11,305.24,2023-07-15,Oeste,Mayorista,190.3,3357.6400000000003,1264.34,8673,Cliente_8673,Zaragoza,Standard
7361,5225,D,10,352.5,2023-08-08,Centro,Mayorista,143.51,3525.0,2089.9,5225,Cliente_5225,Barcelona,Standard
7362,3333,D,12,479.7,2023-05-10,Centro,Tienda,179.72,5756.4,3599.76,3333,Cliente_3333,MÃ¡laga,BÃ¡sico
7363,5655,B,12,404.39,2023-06-22,Oeste,Tienda,185.03,4852.68,2632.3199999999997,5655,Cliente_5655,Valencia,Premium
7364,8431,C,4,197.12,2023-10-21,Centro,Online,125.27,788.48,287.40000000000003,8431,Cliente_8431,Sevilla,Standard
7365,8054,E,6,244.55,2023-04-11,Centro,Online,74.7,1467.3000000000002,1019.1000000000001,8054,Cliente_8054,Valencia,Premium
7366,4991,C,12,438.54,2023-09-10,Centro,Tienda,242.2,5262.4800000000005,2356.0800000000004,4991,Cliente_4991,Barcelona,BÃ¡sico
7367,2524,C,13,142.96,2023-08-28,Este,Tienda,87.8,1858.48,717.0800000000002,2524,Cliente_2524,Barcelona,Standard
7368,6017,A,12,207.24,2023-09-26,Este,Distribuidor,105.75,2486.88,1217.88,6017,Cliente_6017,MÃ¡laga,Standard
7369,172,A,14,393.49,2023-08-25,Centro,Distribuidor,201.43,5508.860000000001,2688.84,172,Cliente_172,Madrid,BÃ¡sico
7370,2615,E,4,81.68,2023-08-07,Sur,Online,55.93,326.72,103.00000000000003,2615,Cliente_2615,Barcelona,BÃ¡sico
7371,917,A,3,343.19,2023-05-14,Oeste,Online,176.64,1029.57,499.65000000000003,917,Cliente_917,MÃ¡laga,Standard
7373,525,E,12,141.25,2023-04-10,Este,Distribuidor,86.06,1695.0,662.28,525,Cliente_525,Valencia,BÃ¡sico
7374,7541,C,12,288.58,2023-07-24,Centro,Tienda,178.01,3462.96,1326.84,7541,Cliente_7541,Madrid,BÃ¡sico
7375,4305,E,10,252.28,2023-10-21,Norte,Tienda,115.32,2522.8,1369.6000000000001,4305,Cliente_4305,Barcelona,Premium
7376,6925,A,13,204.5,2023-10-31,Sur,Online,97.36,2658.5,1392.82,6925,Cliente_6925,MÃ¡laga,Premium
7377,6597,B,5,65.44,2023-09-06,Oeste,Distribuidor,30.61,327.2,174.14999999999998,6597,Cliente_6597,Sevilla,Standard
7378,1394,D,16,317.77,2023-03-13,Sur,Mayorista,188.4,5084.32,2069.9199999999996,1394,Cliente_1394,Barcelona,Premium
7379,9573,C,17,172.57,2023-04-04,Sur,Online,120.23,2933.69,889.7799999999999,9573,Cliente_9573,Madrid,Standard
7380,5558,C,20,205.49,2023-05-26,Sur,Tienda,87.59,4109.8,2358.0,5558,Cliente_5558,Sevilla,Standard
7381,3226,C,11,194.34,2023-07-07,Norte,Online,103.81,2137.7400000000002,995.83,3226,Cliente_3226,Bilbao,BÃ¡sico
7382,7693,E,9,227.73,2023-04-25,Norte,Online,99.08,2049.5699999999997,1157.85,7693,Cliente_7693,Barcelona,Premium
7383,9318,B,11,243.66,2023-11-18,Este,Tienda,91.89,2680.2599999999998,1669.4699999999998,9318,Cliente_9318,Bilbao,Standard
7384,9824,C,2,454.86,2023-01-24,Sur,Distribuidor,243.62,909.72,422.48,9824,Cliente_9824,Bilbao,Standard
7385,4454,C,2,199.22,2023-08-09,Este,Distribuidor,109.9,398.44,178.64,4454,Cliente_4454,Madrid,Standard
7386,3984,B,19,143.76,2023-11-27,Sur,Online,56.58,2731.4399999999996,1656.4199999999998,3984,Cliente_3984,Madrid,Premium
7387,8257,C,12,118.28,2023-03-20,Centro,Tienda,58.41,1419.3600000000001,718.44,8257,Cliente_8257,Barcelona,Premium
7388,6097,A,20,149.56,2023-02-15,Oeste,Online,71.92,2991.2,1552.8,6097,Cliente_6097,Zaragoza,Standard
7390,10170,C,4,203.74,2023-04-27,Sur,Mayorista,111.84,814.96,367.6,,,,
7392,1517,B,1,480.5,2023-03-01,Este,Online,311.1,480.5,169.39999999999998,1517,Cliente_1517,Sevilla,Standard
7393,8053,D,11,75.46,2023-08-25,Norte,Tienda,39.55,830.06,395.01,8053,Cliente_8053,Madrid,Standard
7394,5863,E,16,33.17,2023-03-13,Norte,Distribuidor,18.17,530.72,240.0,5863,Cliente_5863,Bilbao,Standard
7395,7246,A,18,25.79,2023-07-16,Norte,Mayorista,10.59,464.21999999999997,273.59999999999997,7246,Cliente_7246,Madrid,BÃ¡sico
7396,5118,A,13,245.91,2023-01-10,Centro,Online,135.33,3196.83,1437.5399999999997,5118,Cliente_5118,Barcelona,Premium
7397,123,A,2,263.68,2023-03-12,Oeste,Online,155.19,527.36,216.98000000000002,123,Cliente_123,Sevilla,BÃ¡sico
7398,10059,C,19,284.14,2023-01-14,Sur,Online,184.29,5398.66,1897.1499999999999,,,,
7399,3002,B,9,264.93,2023-02-08,Sur,Online,173.56,2384.37,822.33,3002,Cliente_3002,Bilbao,Premium
7400,1597,C,5,103.96,2023-04-28,Centro,Online,41.13,519.8,314.15,1597,Cliente_1597,Barcelona,Premium
7401,4951,B,18,238.46,2023-08-20,Norte,Distribuidor,96.28,4292.28,2559.2400000000002,4951,Cliente_4951,Barcelona,Standard
7402,2209,A,12,323.25,2023-03-26,Norte,Mayorista,108.83,3879.0,2573.04,2209,Cliente_2209,Barcelona,Standard
7403,6924,A,14,476.09,2023-04-14,Sur,Mayorista,207.24,6665.259999999999,3763.8999999999996,6924,Cliente_6924,Sevilla,Premium
7404,759,D,6,84.1,2023-03-22,Sur,Distribuidor,51.93,504.59999999999997,193.01999999999998,759,Cliente_759,Zaragoza,BÃ¡sico
7405,8774,A,17,67.92,2023-02-20,Centro,Mayorista,37.34,1154.64,519.86,8774,Cliente_8774,Madrid,BÃ¡sico
7406,7672,D,5,414.42,2023-04-26,Centro,Tienda,260.43,2072.1,769.95,7672,Cliente_7672,MÃ¡laga,Premium
7407,2253,E,16,402.36,2023-03-24,Norte,Mayorista,196.31,6437.76,3296.8,2253,Cliente_2253,Barcelona,BÃ¡sico
7408,6469,A,1,105.75,2023-04-26,Oeste,Mayorista,49.41,105.75,56.34,6469,Cliente_6469,Bilbao,BÃ¡sico
7409,8422,A,8,395.07,2023-01-31,Oeste,Online,190.85,3160.56,1633.76,8422,Cliente_8422,Bilbao,Standard
7410,4204,A,18,48.66,2023-02-25,Centro,Tienda,24.77,875.8799999999999,430.0199999999999,4204,Cliente_4204,Valencia,Standard
7411,3653,D,3,223.07,2023-01-08,Centro,Distribuidor,132.14,669.21,272.79,3653,Cliente_3653,MÃ¡laga,Standard
